题目,朝代,作者,内容,来源,词牌
"水龙吟 题蕙愔鼓山灵源洞《戴笠听泉图》","清末民国初","何振岱","千林拥绿黏天，何来倩影空濛里。轻飘笠带，初停屧响，但闻流水。万玉争鸣，孤襟闲映，幽清无比。更溅寒霏雨，沉阴吹暝，看难辨，岩颠字。可是灵娥游戏。泻银潢、仙槎斜舣。龙吟鸟语，烟开潭静，石苍苔紫。忽地香过，花宫钟定，秋生松际。恁徘徊待拾，颓云一绺，归添青髻。","Werneror",""
"浣溪沙 仿赵彝斋双钩水仙，为道之寿","清末民国初","何振岱","辨寝中宵淡有痕。翠釭珠蕊照离魂。当年灵瑟记春恩。花气蒸云依旧石，水香弹雨不移盆。世情兀自落寒暄。","Werneror",""
"意难忘 盆兰为虫所伤，未几复茁。喜赋","清末民国初","何振岱","瑶苑仙真。度人天小劫，还茁灵根。映窗依旧月，倚石续前云。千种意，耿无言。相对越温存。费梦思，茎边叶底，几次逡巡。闲苔绿遍瓷盆。愧抛离十载，一溉无恩。恨多偏不怨，啼湿却留痕。湘水晓，楚烟昏。辛苦返香魂。忍负他，风寒酒醒，暗泽微闻。","Werneror",""
"太常引 其一 古愁分韵，示诸同慨者","清末民国初","何振岱","楼深人静燕飞时。树密午阴迟。咒罢篆烟微。启心事、莲台早知。黄昏徙倚，萧风槭雨，母子耿相依。欲出却徘徊。任长尽、虚庭绿苔。","Werneror",""
"买陂塘 其一 重阳后，浣桐挈子女之连城，寄赠","清末民国初","何振岱","甚匆匆、轻舟催发，蒲帆远影天际。宵呼比户相惊苦，离乱眼中何世。谁左计。恁萸菊良辰，斝酒何曾醉。遐征为底。剩千里将雏，灯前抚顶，骨肉自温慰。荒冈外。野水颓云一带。乡关回望迢递。西风黄叶同飘泊，那解秋人离思。休寄慨。祗旅箧无书，何以消闲晷。并愁觅睡。放客梦皋兰，吟消孤月，倚枕听边吹。","Werneror",""
"鹊桥仙 浣秋书云“秋初当理归舟”，赋此寄之以坚其约","清末民国初","何振岱","龙津犹远，雁风偏快，送到归人消息。尽教辛苦总谋归，忍衰鬓、思多添白。荔支欲上，藕花长好，天傍秋边晴碧。看看八月眼前来，笑这会、频翻星历。","Werneror",""
"霓裳中序第一 题林仲立先生女公子蕉琴女士遗墨","清末民国初","何振岱","灵心涌妙笔，淡写芳蕤工着色。底事啼痕暗湿。叹逝水韶光，散花遗迹。伤神有匹。映故帷、香冷秋夕。成孤负、缔缘恁好，世短尽堪惜。悽绝。而翁泪墨。想两鬓、吟添新白。红尘瑰宝易得。这离掌明珠，海宽怎觅。玉娥原小谪，试俯仰、人天咫尺。容辉在、心头长印，语笑几曾隔。","Werneror",""
"月华清 为友人题所得《梅花仕女图》","清末民国初","何振岱","檐铎飏风，山钟摇暝，细寒飘香庭院。笼月梅梢，隐照云鬟新绾。幂淡烟、并影婵娟，问玉色、花光怎辨。凝盼。有十分幽思，只摹一半。折取疏英亲撚。恁薄笑嫣然，逢春非远。远也皆春，漫悔青鞋苍藓。布勾芒、大地芳蕤，总扫尽、玉龙哀怨。谁见。自枝南枝北，低回吟遍。","Werneror",""
"浣溪沙 蕙因函述诵经有祷，因用函中语四字，得一小词","清末民国初","何振岱","金磬檀鱼小戒坛。毫光随念到乡山。晨昏密祷是平安。泪在声先珠隐见，心将香结字回环。长凭愿力驻衰颜。","Werneror",""
"珍珠帘 韵松燕山重九小影","清末民国初","何振岱","七千里外瑶华影，恁亭亭、妥向湘筠帘底。纤手袖罗垂，似微闻环佩。茱菊风光重九好，写几点、燕山晴翠。凝睇。正雁带声过，碧霄无际。应是阆苑词仙，度红尘小劫，拈愁还理。旧梦谱银箫，落清歌云背。伫立风前明玉树，爱自署、璇闺芳字。闲对。合供傍莲龛，莲炉烟细。","Werneror",""
"春从天上来 题邵母郭太夫人《机灯课子图》，并祝八十正寿","清末民国初","何振岱","风雨篝灯。记旧屋鸣机，毗舍曾闻。稚儿旁读，也到宵分。一丝一缕慈恩。只而今话着，那时事、多少精勤。感天心，对檐梅数点，含笑重巡。钲歌寿人都荔，喜大耋堂前，婉娩晨昏。曼衍鱼龙，葳蕤兰蕙，齐来佐奉华樽。念人生有母，连城重、寸晷堪珍。好斓斑，博萱颜莞尔，帷幄长春。","Werneror",""
"珍珠帘 薛生念娟以焚香读词为题赋词抒意。浣桐和之，予亦能继作","清末民国初","何振岱","著人芳绪何绵渺。漾丝香、帘底和烟斜袅。展卷动悲风，恍鸣涛松杪。写就瑶笺谁处寄，任过雁、层云声杳。吟绕。似旧日房栊，惯薰龙脑。孤坐尚拥深炉，爱神游宙合，气含燕赵。门外雪花飞，误隔棂蟾皎。颂蕙骚兰原托兴，只养取、虚襟尘表。夜悄。恁倦枕忘眠，甚天难晓。","Werneror",""
"露华 其一 史馆榆叶梅和闰庵，用碧山平韵","清末民国初","奭良","踏青人懒，恰峭风吹得，困损春魂。不分明处，犹余一缕芳痕。尽有浮花浪蕊，是几番、嫁杏拖裙。浑未觉，东皇有意，潜与移根。凄清低颦敛靥，似新入平阳，退处长门。溶溶淡月，能消几度黄昏。坐对繁英薄媚，只莫忘、流水孤村。春去也，斜阳一抹断云。","Werneror",""
"露华 其二 和闰庵堂，用碧山仄韵","清末民国初","奭良","亚枝蕊坼。怎一晌匀回，旧日颜色。翠葆细含，偏有夭红萦拂。寂寥分掷墙阴，撩乱又穿窗格。珊珊意，严妆薄施，细认天骨。凭栏无限心恻。倘奏乞通明，留住冰魄。簇拥嫩香，蜂蝶忍便轻摘。可爱有限韶光，欲倩画工图出。凝睇久，移尊饯春也得。","Werneror",""
"绕佛阁 四弟游西山回，告余雨中看山，有似画者，有不似画者。余爱其语，为谱此解","清末民国初","奭良","意行径至。层壁峭立，浓翠新洗。断崖如咫。此身恍置，荆关画图里。倚天极视。平野绣错，村舍烟起。西望如此。切休东顾，苍苍怎凝睇。徙倚。众峰逼。比较丹青浑不似。泼墨点皴，犹嫌含笔细。倘霁后重游，宜若明绮。阿连高致。便刺取粗文，刻画颠米。乞山灵、近移窗几。","Werneror",""
"洞仙歌 其一 念台先生海天旭日砚，裔孙海门绘图，属题","清末民国初","奭良","韩陵片石，去名贤未远。且做人閒鼎彝看。忒煞坚、耐他磨了还磨，谁比似、只玉带遥遥作伴。留传都有意，付与云礽，慷慨乘城伴危难。拂拭莫开帘，咫尺图中，海波沸、日光幽黯。属木石、吴儿莫轻题，怕青针穿时，素笺难浣。","Werneror",""
"洞仙歌 其二 题肃忠亲王旅顺书册","清末民国初","奭良","荒寒野处，问如何遣日。手擘涛笺墨华碧。有山禽格?，路草斑烂，凭眺处、都化作湘累叹吒。天乎胡此醉，阁笔沈思，往事匆匆不堪忆。旧恨怎消磨，泽畔行吟，犹延望、断鸿天北。当庄生、哀吟一般看，任苏海韩潮，莫摅胸臆。","Werneror",""
"醉太平 昙花第三词，用宋人独木桥体","清末民国初","奭良","凌波藕花。隔篱菜花。如何曼陀罗花。解逢时作花。垂璎似花。仰盂吐花。十年重插宫花。共含饴赏花。","Werneror",""
"寿楼春 新甫学士八旬双寿，重谐花烛，倚声奉祝","清末民国初","奭良","逢良辰清和。恰双星挈手，重渡银河。试望天南鸳浦，老人星过。思往事，扬长歌。是几番、宾筵傞傞。正锦烛金尊，饮渌频问夜如何。清芬扇，高门。尽名如绮里，福胜频罗。共道秦川名族，谢庭才娥。青鬓换，丹颜酡。喜白华、郎君鸣珂。更回首妆楼，凭人戏呼春梦婆。","Werneror",""
"浣溪纱 题伯絧扇","清末民国初","奭良","窃国羞人普六坚。梵尼尚祝早生天。给孤说法甚因缘。猫鬼已如山鬼厉，大虫坐待小虫险。茫茫何地供旃檀。","Werneror",""
"瑞雪浓慢","清末民国初","奭良","嫩寒破晓，朔风连番，滕六恼人投刺。冻鸦觅粟，积素广庭，引觞渐起渴睡。梅香发未，待诵半树，园林舌秘。耸玉楼，借毛锥电墨，作泼胡戏。暮烟沉，和霭滞。变迁信、有此人閒世。几炉香烬，窗竹佩摇，斗室下帘深邃。号寒隔远，几会听、农夫说瑞。有时朝日曈曈，曝檐徙倚。","Werneror",""
"殢人娇 题并蒂芙蓉卷子","清末民国初","奭良","仙种移来，近水自然修洁。曾几日、合欢带结。罗浮凤茧，化蹁跹双蝶。是作伴菱花，肯同桃叶。晓日初笼，绛云低裛。可禁得、露华摇拽。娟娟斗艳，似牟珠衔接。快到了桂枝，向人香烈。","Werneror",""
"水龙吟 铜官感旧图，曼仙徵咏，敬赋","清末民国初","奭良","当年羽扇风流，一场蕉鹿谁能记。芦花深处，溪湾几曲，水平如坻。缓带风飘，悬旌日落，轩然波起。是何人行侠，中流转手，三语掾，千钧系。云母山前重过，听淙淙、石声犹是。扁舟容与，长年问讯，官今余几。遥指江潭，散垂烟柳，树犹如此。尽婆娑老子，呼儿进酒，语封侯事。","Werneror",""
"水龙吟 无悔写示庚子辛丑所赋词，激楚隐婉，寄托遥深，作楷又极工秀，装为长卷，缀以小词，并徵大雅同咏，用东坡韵","清末民国初","奭良","曲中何限秋心，天花高下随风坠。星槎路隔，银川曲绕，动人旅思。萍絮浮踪，唱骊筵散，停驺门闭。试閒中静忆，蛩声雁影，怀古意，悠然起。乍见蓬莱清浅，叹西京、岁华如缀。尘迷玉宇，梦回金炬，唾壶应碎。谩写新愁，数行残柳，一泓寒水。共兰成此际，行吟悄悄，滴铜人泪。","Werneror",""
"珍珠帘 丁卯上日闰庵函讯，词以报之","清末民国初","奭良","饧箫不道閒庭陛。饮屠苏、已是香山婪尾。晴旭半窗匀，听鸟啼声碎。怅怀西台台下客，正散锦、动珠难记。须记。是第一邮签，相思题字。颇笑提椠扬云，对银幡彩胜，犹耽墨戏。暖雪甚知时，恰酿成春意。似水流年浑未觉，只觉得、天公微醉。宜醉。怎梦里瞢腾，却寻生计。","Werneror",""
"法曲献仙音 仲恕倩其夫人吴重画金带围故事以寿阶青，余艳而赋之","清末民国初","奭良","淡借眉黄，轻分靥紫，雅胜沉香亭畔。一缕中萦，五纹旁簇，平山那时曾见。想写韵人多暇，凝妆搦湘管。对芳畹。朵云开、绚红层叠，心蕊细、香入色丝合绾。盛迹久销沉，却英英、飞上罗扇。谩说丰台，便瑶台、无此仙瓣。待天花法雨，指点玲珑长伴。","Werneror",""
"酹江月 悼刘农伯","清末民国初","奭良","朔风如吼，偏传来鹏信，凄然神索。犹记流丸筵上见，宛尔雕龙标格。便命巾车，来游蓬户，旧学时商榷。高文冰雪，丽词圆似珠络。余事雅意兰台，邀为中妇，齐和刀圭药。社事城南中道怯，花事湖西虚约。念往难追，书空莫及，悔不偕行乐。人生朝露，竹林一锸堪托。","Werneror",""
"大江东去 孙文悫公为张太守画固陋草堂卷","清末民国初","奭良","茂林修竹，有山堂隐隐，杂花初发。五马行春胸次远，此意豪端微揭。草长莺飞，山空鹃泣，几被罡风折。珠还故事，海壖招入琼笈。曩昔退直余閒，云烟泼洒，蹊径翛然别。下视朱门同白屋，纸阁芦帘明灭。淡抹轻皴，鹿床家法，屈曲都成铁。九夷何陋，指来先路清切。","Werneror",""
"归田乐引 题前溪散牧图，为渔川先德赋","清末民国初","奭良","春水方生谷。看牧人、夕阳叱犊，散在冈峦伏。植杖危石憩，抛卷微咏，一带垂杨绕溪绿。悠扬笛声续。点缀桃林新汤沐。坡平草长，摩痒尾相逐。閒澹意各适，暖风轻远天暮。回首玉堂梦初熟。","Werneror",""
"浣溪纱 题画","清末民国初","奭良","天抹微云一径斜。疏疏烟柳未藏鸦。刺桐花放半山遮。春水生时添略彴，绿阴深处筑篱笆。读书声里有人家。","Werneror",""
"小梅花 编敝集成刊犹有待。谱此寄慨","清末民国初","奭良","君且住。张子布。昔日江东曾独步。山有薇。桐有丝。鱼琴半段，甘苦只自知。闭门觅句陈无己。岂有酖人羊叔子。一封书。双鲤鱼。天末征鸿，望尽影于于。衡门下。豆棚话。客道君休也。严君平。扬子云。下帘自可，孰复荐雄文。君谋饘粥嗟若。求椠枣梨真妄作。迹陈陈。欲云云。可是西施，可是效东颦。","Werneror",""
"菩萨蛮 其一 渔川斋中遇郑倓忱、梅斐漪","清末民国初","奭良","姑苏城外寒山寺。桃花源畔秦淮水。飘泊各西东。重逢似梦中。吴刚修月者。合结仙姻娅。为问蹇修人。何如郑子真。","Werneror",""
"斗百花 老友槃公院中二月榴开，属为赋之","清末民国初","奭良","九十春光过半。廿四风光初暖。阶下翠盆林立，叶底仙榴苞绽。一簇红巾，翻嫌燕子迟来，遮莫海棠相伴。缓缓开琼宴。花若解语，爱趁青阳烂缦。芳意几重，偏经雨丝风片。节足花朝，不须火伞当空，领出紫红千万。","Werneror",""
"菩萨蛮 其一 吴渔川有女娥娟、和娟姊妹，绣余吟咏，日亲书史，名门姝秀，有此雅致，词以志之","清末民国初","奭良","金门兰蕙花枝亚。东楹墁易香姜瓦。轻燕语雕梁。照人青玉光。亲闱刚退侍。偶解簪花字。绣起只微吟。不闻环佩音。","Werneror",""
"满江红 奉题岳忠武王画象，用满江红原韵，四首 其一","清末民国初","奭良","激越声情，都不觉、风销雨歇。瞻遗像、清高顾视，文谟武烈。直指雕戈初出日，明光铁甲中宵月。只黄龙、未饮玉先沈，昆吾切。身可洒，边荒雪。心上事，匈奴灭。问中朝忆否，金瓯完缺。北寺来欤一块肉，东窗碧了三年血。叹古来、志士几成功，多闻阙。","Werneror",""
"琵琶仙 乙未十一月二十日观伶人演长生殿弹词","清末民国初","冒广生","冷落霓裳，更谁问、开宝当时遗谱。无奈客里销魂，愁深屡回顾。浑不信、蛇皮弦子，惯弹得、泪珠如雨。满地江湖，极寒宫阙，回首何处。便从此、铁板铜琶，把棋局沧桑为君诉。多少琼花璧月，总春风尘土。才昨日，淋铃曲罢，怨天涯、肠断声苦。又是一抹斜阳，暗迷烟树。","Werneror",""
"摸鱼子 其二 次韵答子宜丈，即送其入都","清末民国初","冒广生","恁星星欺人霜鬓，江湖还作羁旅。廿年幻尽华胥梦，再踏东京尘路。君莫觑。见说道，天涯都是愁生处。乘风竟去。怕白首开元，重谈涕泪，落月也延伫。只难遣，明日断霞南浦。蒲帆欲发重住。海天万里神山浪，多少鱼龙跋扈。能践否。约归马秋风，酹酒要离墓。寻花结侣。更鲑菜鲈羹，沧浪亭外，刺棹问渔父。","Werneror",""
"满江红 外族周季况先生以旧藏新莽始建国二年镜见付，既乞俞荫甫、孙仲容两先生为释文，因系以词","清末民国初","冒广生","破碎山河，浑不是汉时明月。想曩日陈图鼓铸，卯刀金沸。威斗无灵光黼座，扇屏有翳辉琼阙。正春宫，原碧晚妆成，眼偷瞥。一勺水，真人发。一车火，渐台灭。剩凄凉蟾魄，销凝鹃血。刻划当时水作手，臣雄舞蹈臣歆列。把官家，泉布试评量，总工绝。","Werneror",""
