题目,朝代,作者,内容,来源,词牌
"十贤堂","明","张诩","览秦佗之故墟兮，风气攸萃而固藏。山川盘结而崇峍兮，延袤十里之修城。携絮酒以展敬兮，登十八贤之祠堂。繄肇晋而迄宋兮，伟诸公脩德之相望。吴宋二李二卢兮，与夫孔萧而滕王。是为十贤兮，咸以职业而显扬。复有八贤为潘向兮，与余魏二陈而邵张。瞻典刑之具存兮，抚载籍而增伤。嘅淳风之日颓兮，民趋靡而奔厖。重以悍吏之罗织兮，室家啼饥而号寒。穷亡憔悴已无聊兮，仍骨髓之是剜。皇穹作愤怒之色兮，太阳黯淡而不明。怀诸公之遗爱兮，寔蘩禧而夥庆跽飏。言以揽涕兮，念赤子之彷徨。羌彼贪墨而偾政兮，胡不泚颡而汗背。夫何风雨摧败而不葺兮，坐视为草莽之堙塞。先贤遗躅弃而不顾兮，其为政固可知也。顾蠢蠢其何辜兮，独不沾膏泽之遗也。言及兹而兴喟兮，叹诸公之不可期也。安得起诸公于九原兮，为吾民之父师也。去诸公奚啻千祀兮，何人俎豆于其祠也。胥起而振迈之兮，庶有以慰吾民之思也。","Werneror",""
"予既为诗以为公功德之颂矣复作迎送神辞二曲俾岁时歌以祀公云","明","张诩","导丰隆兮殿飞廉，拥长幡兮影飘翩。俨声灵兮在上巫，鼓瑟兮笛喧。九曲兮未阕，云冉冉兮倏西还。南有荔兮西有莲，神不留兮陨涕潺湲。","Werneror",""
"马鞍山","明","张诩","郁郁葱葱，王气佳兮。垄上揭竿，千卒开兮。伏波驻兵，抱鼓轠兮。迨天阴雨，杀声哀兮。岂山有鬼，自相豗兮。","Werneror",""
"予既追和吴君之韵，又从而为之歌，歌曰","明","张诩","贪泉之水不必浊，我来引瓢试一酌。黄金大义孰重轻，衣可芰荷食可霍。我心匪石不可移，我心匪马不可驰。黄绮尚茹商岭芝，齐夷只食西山薇。居官贵已至刺史，环堵萧然只如许。沉香一瓣已投波，鬻犬街头资送女。始信人心在守贞，贪泉之水元无情。呜呼，纵然彭蠡与洞庭，此水未必敢与公争清。","Werneror",""
"安期丹井","明","张诩","云山苍苍兮醴泉泠泠，真仙驻节兮炼形保精。药炉火候兮九转乃成，刀圭入口兮白日飞升。我闻先正兮室西造铭，曰存顺事兮没吾其宁。","Werneror",""
"学士泉","明","张诩","流浊兮濯足，源清兮濯缨。今之人兮不然，吾将询兮先生。","Werneror",""
"白鹇歌","明","张诩","君不见泸南秦吉了，饿死不首蛮夷丘。又不见唐家孙供奉，奋跳欲断朱三喉。嗟尔白鹇急主难，委质翻配三忠俦。忆昔海黄雾四塞，天狗如雷堕东北。三辰鏖战日无辉，伏尸百里海尽赤。六军披靡可奈何，云从飞龙赴碧波。白鹇笼中起踯躅，恨不握剑挥长戈。剑欲截断参政首，戈欲钃绝宣尉脰。请回飞龙驾云车，直抵中原挥一帚。皇天不祚赵孤儿，白日不照吾心悲。耸身直翅轻一踯，竟与金笼饱鲸鲵。乌乎白鹇乃羽族，报主之义何其笃。如何厕中拉胁奴，禽兽之心人面目。太仓饱士多如林，算来何如豢此禽。羽衣缟裳夺霜雪，忠肝义胆鸾凤音。只今茫茫海天角，魂逐三忠戏冥漠。千秋化作精卫翔，悲鸣直待沧溟涸。","Werneror",""
"铜鼓短歌","明","张诩","铜鼓之形如扑满，铜鼓之声响春雷。旧闻俚僚铸为此，虾蟆十二栖周回。又闻小儿见蛙怪，蛮酋荒冢中悲啼。阴风昼雨作光怪，乘涛鼓浪天昏迷。镇海将军闻之怒，叱令小鬼为护持。海不扬波在今日，坐见万国来航梯。","Werneror",""
"北行舟中见渔郎","明","吴琏","白白沿江蘋，青青连堤柳。渔翁莞尔笑，是笑行人否。","Werneror",""
"北行舟中感事时兄新亡","明","吴琏","西风吹雨湿平沙，红白江边一路花。启镜有时羞对镜，思家无夜不还家。池荒草没鸿音断，云白山高望眼赊。江舸渐移乡渐远，乡书何日到天涯。","Werneror",""
"送李寅教谕致仕","明","吴琏","坦坦云霄路早行，晚风江上忽舟横。翔斯集矣色斯举，泽可钓兮田可耕。酒不饮时从索价，棋多输处为贪赢。青山绿树浮云外，一事无干了此生。","Werneror",""
"归欤词","明","吴琏","归欤归欤，吾之膝有琴案有书。琴可鼓而造尧舜之区，书可读而坐周孔之隅。吾之竹万个松数株。深苍浅翠，老怀衰步可于此而少舒。清江枕村兮可渔，薄田负郭兮可锄。出无车兮蹇驴，食无鱼兮盐菹，居无庐兮茅旋可诛。如此亦可放浪形骸而自适，何役役于尘途而久困其躯。菽水以娱老亲兮，旦夕愉愉。诗书以启儿童兮，庭其日趋。再掩扉于罗浮兮，日求心得之馀。惟冀所生于无忝谁其拘。","Werneror",""
"吴斗南谓人生须行乐何拘拘不出写以奉答","明","吴琏","人各持一心，心各主其事。显晦道本同，语默理无二。鲁男深闭门，柳公置怀次。凁水时拒妾，东山日携妓。伯夷耻周粟，太公赞周治。严陵戏横足，尼父肃屏气。辟佛闻韩公，押僧见苏氏。闭门著道德，历国说仁义。汲黯摅直忠，陈平弄奇计。独醒沈汩罗，盗饮卧邻地。谁适更谁莫，谁非更谁是。君子何必同，亦仁而已矣。","Werneror",""
"张东所承荐北行诗以奉赠","明","吴琏","事道宗尼父，谈仁法孟翁。圣贤无二道，千古此心同。","Werneror",""
"送黄子任大行服阕之京","明","吴琏","邹鲁文光灿海滨，君民尧舜属何人。谏垣此去知能入，匡济言封莫算频。","Werneror",""
"象山别意送梁进士北行","明","吴琏","达士辞象山，亲朋饯山麓。松声弦外清，竹影杯中绿。胜负壶矢鸣，铿锵句联续。明日天茫茫，江南我吟独。","Werneror",""
"予生日属火以水用事每值戊年戊土伤水辄罗否剥除九龄少小不能记忆自十九至于今四历兹口地支虽异祸患则均腊穷幸其去于岁月之迈有不暇惜云时在戊午饯岁赋以送之","明","苏葵","佳辰不忍别，恶岁愿速过。虽知促衰莫，喜得离祸罗。我生善玄冥，阳土相荡摩。剋掣必为孽，毫发无差讹。往往著雍岁，吉少迍邅多。祸来殆千钧，福至乃么么。弱冠临困敦，蹇塞兼痒疴。逾纪入阉茂，稂莠侵嘉禾。三九逢涒滩，风木增滂沱。今兹敦牂秋，薏苡冤伏波。土兮诚不仁，不与水德和。递转将司辰，预畏如龙蛇。黾勉事恭谨，曷容脱机囮。我知命理微，若海测以蠡。但此一节验，引伸悟其佗。所恨日月迟，飙轮去蹉跎。满持桑落酒，远饯崦嵫坡。十年一邂逅，否泰当如何。请回仁者心，纾我烦恼魔。","Werneror",""
"赠别吴宿威大行宿威江右抚州人予督学日君正在校艺之列魁乡荐时予犹在治比登甲第拜美官尝自京华遥有来简兹赍哀诏至蜀公毕叙旧忠厚周致故于其去也赠之以此","明","苏葵","昔有数日雅，别后恒悬悬。英姿多逸才，淩云气翩翩。连捷跻显仕，道谊名流先。万里曾缄鸿，蓍簪重遗捐。忽朝捧丝纶，骢马临西川。清白节淩厉，雍容礼周旋。在远逢故知，胜若闻跫然。爱君器量优，感我毛发鲜。我衰苦迷途，君壮当著鞭。伟哉吴草庐，典则乡邦贤。六籍据地厚，寸心蘸高天。行台观省箴，明通得真诠。惟惭程较书，赘疣复闲言。虽当哀恸馀，忍别强成篇。聊挥陟釐纸，不写薛涛笺。因君惜菅蒯，持赠挠渠前。","Werneror",""
"陈梦祥宪副寄其所作读陈公甫行状辨示予大约为作状者之过褒设也予喜其论之正赋古选报之","明","苏葵","画虎不画势，其虎威不扬。称麟不称异，其麟不为祥。彪炳与仁厚，形性固有常。虽不骇观听，虎与麟何伤。所以程叔子，题墓不厚张。所以黄勉斋，作状谨精详。两楹梦奠后，千古谁能方。颜孟逮程朱，恂恂弟子行。况又不数子，百步窥宫墙。均为圣贤徒，等级分阶堂。指山谓山高，指水谓水长。人人皆信之，更不事惊惶。谓山即泰华，谓水即海洋。闻者必骋啄，咸以言为狂。周易贵无妄，无妄道自彰。吁嗟程九辈，礼乐徒纷庞。","Werneror",""
"人有不恤其幼子欲去其妻者作双莺诗以讽之","明","苏葵","摄提司令东风生，黄莺飞上高枝鸣。雌雄两两更相逐，睍睆双啼如一声。拮据不惜为巢苦，户牖绸缪避风雨。巢成爵跃共欢忻，伏卵为雏切心苦。双雏褪壳毫始丝，雌去雄来争顾之。衔虫啄蜢尽哺育，双雏虽饱雌雄饥。雌羸雄瘦不自惜，捕得螳螂正堪食。忍涎仍复置巢中，喂养惟期长双翼。此时雄亦如雌心，雌顾雄啼情更深。忽朝风入高枝恶，吹散雌雄无好音。双雏翼短口尚黄，依巢望母何悽惶。母飞却堕归幽谷，弃隔双雏真断肠。不徒空抱怀雏怨，目断乔林雄未见。数声激切诉苍空，口裂肠枯血如溅。雄兮雄兮影亦单，雌如未老应教还。生来恩爱岂堪断，合并免使双雏寒。雏闻母归忻扑扑，雌亦呼雄顾雏乐。始知大造转慈仁，也应忘却东风恶。","Werneror",""
"出师行","明","苏葵","佩金印，拥碧油。谋略迈颇牧，边邮遏虔刘。车声动山岳，马势吞河流。甲光耀白日，锋刃横霜秋。有如山压卵，执丑歼渠酋。戒誓同一心，天诛敢停留。此功少不建，实贻汉家羞。马革裹尸返，永作忠烈俦。狄人轻生心亦雄，挥戈挑战辕门东。我师进退视鼓节，鼓人捶鼓兵交锋。杀声动地若霹雳，积尸压塞流腥红。可怜天意不祚汉，六军却堕边尘中。狄人得意猛如虎，椎牛酾酒张威风。虽无金印悬肘后，不与李陵降虏同。干云壮气凭谁知，踢碎燕然空怨时。时违命蹇骓不逝，龙韬读尽将何为。君不见青海头，髑髅叠叠如山邱。又不见赤壁前，天阴鬼哭声溅溅。人生穷达命已安，百战始验封侯难。凭君莫话麒麟事，话著令人心更酸。","Werneror",""
"莲塘行","明","苏葵","莲塘五月莲花红，仙姝跃出冯夷宫。采莲两两谁家女，楚髻湘裙隔花语。有花有藕在莲塘，藕梢雪沁莲花香。美人欲折藕，水深未下纤纤手。美人欲采花，莲茎有刺尖如牙。徘徊不觉日已晚，可恨娇娆空过眼。","Werneror",""
"望月行","明","苏葵","星斗森罗壶漏滴，有客仰天厌天黑。登楼望东殚目力，海波茫茫灭消息。清辉不发意不伸，牵衣直摄天之根。大呼白兔闻不闻，怒气上射大帝嗔。帝令五丁走招索，五丁碎把虾蟆擘。腹中拯出玉嫦娥，捧出波心还此客。此客见之心遽欢，直要清影归盘桓。披心历历夜岑寂，趣在不言千万端。倒觞判饮百杯溢，醉后狂吟鬼神泣。桂花露冷誓深知，地久天长岂相失。","Werneror",""
"舟行大江阻风","明","苏葵","挽舟迎流舟进迟，飞帘怒激当空吹。长江喷雪浪花恶，夹岸蔽日尘沙飞。仆夫推移力将惫，书生涉险心颇疑。娄公之量吾岂敢，默坐存敬三移时。自怜往往在逆境，竭尽人事勤撑持。也知万事有定命，穷坚老壮成男儿。少年颇学济川术，未信舟楫全无施。叱呼三老听指使，捩柁鼓枻多神奇。冲风破浪若履坦，鱼龙百怪吾何知。傍观震骇来船笑，薄暮舟入安流驰。扶颠持危在有道，江水平流人尽宜。如今湖海风未息，凭谁遍谕操舟师。","Werneror",""
"彭蠡阻风观舟行有感","明","苏葵","蜚廉作威江叫号，鱼龙喷薄银山高。画桡铁索住江浒，日暮舟人愁未牢。江中一叶者谁子，自是性命轻如毛。张帆拍掌疾驰逐，汩没势利忙贪饕。解牛可悟养生诀，视此不省非英豪。茫茫宦海几舟楫，往往平地翻波涛。所以陶渊明，志趣在东皋。所以苏云卿，卖屦不惮劳。呼童取将云锦袍，持向山家沽浊醪。醉来不作邯郸梦，却梦吹笙近碧桃。","Werneror",""
"左蠡阻风作讼风伯","明","苏葵","莫春三月天晴明，湖波镜静涵天光。轻风徐来水拖縠，舟船南北如腾骧。移时巽二作威福，推撼地轴摇乾纲。玄冥驱胁使倾注，河伯鼓舞令颠狂。洪涛百尺势翻覆，叫号怒激声悲凉。鲸鲵入夜纵齧吻，罔象白日呈妖祥。艨冲阻绝不敢渡，岂有舴艋能轻飏。扬澜右蠡称古险，况复值此冲飙强。停桡继日掩窗卧，进退上下俱傍徨。迟留待息势未息，怒来挺臂挥干将。将欲斩蛟龙，蛟龙泣诉非其殃。将欲斩魑魅，魑魅畏惧先潜藏。风伯兮风伯，非尔之罪其畴当。吾闻太昊正司令，长养万物敷春阳。胡为恣肆窃其柄，簸弄凛洌施推戕。我今上讼兮投彼东方，帝其有知兮按典章。戮及恶德兮天道常，颈血下溅兮谁汝伤。","Werneror",""
"吁嗟行","明","薛始亨","吁嗟世运遭阳九，海水群飞鹿西走。吴越长江不可支，岭海弹丸成躏蹂。民生生趣何太戚，日接干戈夜刁斗。诛求处处及鸡豚，高山为童星在罶。孤儿藁葬未全收，寡妇吞声哭已久。疮痍况复逢荐饥，逃亡那得终南亩。其间捭阖滋奸蠹，依凭城市为哮吼。忍令肝脑尽涂地，但取膏脂日充口。东城儳语陇山鸟，西山竞猎韩卢狗。五更银箭舞西施，万里霜蹄调造父。雪消毡帐腊初残，花扑酪浆春恐后。嗟予三十弃儒冠，招招人涉邛须友。未能藩魏终踰垣，岂学剧秦为覆瓿。一枝深林栖莫定，二顷负郭复何有。行见扬尘会种桑，堪怜合抱曾栽柳。颇轻学剑一人敌，却羡立言三不朽。朝从南浦采芳荃，夕向中州揽宿莽。攒眉白社或逃禅，散发竹林聊养寿。君不见子房下邳呼孺子，异书获遇桥边叟。又不见吕望海滨曾白首，非螭共载周王狩。国士千秋讵可量，流落当年犹未偶。吁嗟悠悠何足论，狂来且醉高阳酒。","Werneror",""
"吁嗟行","明","苏葵","吁嗟复吁嗟，吁嗟若为情。辙水鲋鱼借勺水，何人欲激西江迎。吁嗟复吁嗟，吁嗟不停口。枝头黄叶振即落，何人欲倩擎天手。不如强放吁嗟怀，不如满酌黄金罍。左手拉洪崖，右手招扬回。不用舞柘枝，不用歌剪梅。铿锵天籁空中来，红螺蘸甲葡萄醅。一饮一石谁与伍，步兵吏部风皆颓。曲生一剑百累辞，至竟莫若糟邱台。华山昔日鼾如雷，后来学者吾当魁。屋傍松竹雨惊觉，笑问周公安在哉。","Werneror",""
"观行台粉壁獬豸","明","苏葵","间气产奇兽，不与百兽同。视人不视面，洞然见心胸。角端盈尺不乱触，英风凛凛奸回肃。古来朝著重台臣，绘绣昂昂耸冠服。台臣从古真有谁，莽恭府笑能先知。知之不明安敢触，触之不力徒尔为。倚行台，观粉壁，几人对此无惭惕。呜呼使兽如有知，十中八九不敢逼，况易以之供服饰。","Werneror",""
"江上行和答周廷瑞别驾","明","苏葵","曾乘南风来，未乘北风归。北风镇相候，人行自乖违。丈夫走四方，有如鸿雁飞。长剑倚天外，此志宁容衰。君不见马子长，江山胜绝供文章。又不见马伏波，天南天北功名多。十年已压环堵室，凭君莫话龙蛇蛰。江中风浪任如山，破浪乘风气偏逸。豪来却典千金裘，醉将卮酒浇船头。从容按剑呼杨侯，海若不敢誇豪酋。行或迟，归或早，青天无云日杲杲。一双仙鹤绕船翔，行人已入蓬莱岛。","Werneror",""
