题目,朝代,作者,内容,来源,词牌
"折桂令・问双渐","元","王晔","小苏卿窑变了心肠，改抹了姻缘，倒换排场。强拆鸳鸯，轻分莺燕，失配鸾凰。实丕丕兜笼富商，虚飘飘蹬脱了才郎。你试思量，不害相思，也受凄凉。","chinese-poetry",""
"水仙子・答","元","王晔","风流双渐惯轮铡，澜浪苏卿能跳塔。小机关背地里商量下，把俺做皮灯笼看待咱，从来道水性难拿。从他走过，由他演撒，终只是个路柳墙花。","chinese-poetry",""
"折桂令・问苏妈妈","元","王晔","苏婆婆常只是熬煎，临逼得孩儿，一谜地胡扇。使会虚脾，著些甜唾，引起顽涎。用力的从教气喘，著昏的一任头旋。只为贪钱，将个婵娟，卖上茶船。","chinese-poetry",""
"驻马听・春意犹昏，杨柳青牵绵正滚；香腮微印，海棠横界线留痕。目前","元","王晔","春暖物华新，意中人远天涯近。怨未伸，枝头春色三色褪。","chinese-poetry",""
"得胜令・愁戚戚萧索对清晨，情默默冷落坐黄昏。悄促促翠掩合欢帐，湿","元","王晔","津津红绡拭泪巾。清黯黯销魂，烟淡淡草际遥天尽。昏惨惨伤神，夜迢迢花残过雨频。","chinese-poetry",""
"水仙子・气吁鸾影宝奁昏，愁蹙蛾眉翠黛颦。情随雁足青霄近，倚朱扉欲","元","王晔","断魂。能消得几个青春？恰透风光一阵。春来度尽花容数本，春先去人瘦三分。","chinese-poetry",""
"折桂令・春先去人瘦三分。妆减了半面风流，衣松了一捻精神。步红尘愁","元","王晔","践红芳，上绣榻怕拈绣贴，倚朱扉愁盼朱轮。海棠困琴闲玉轸，石榴皱睡损罗裙。愁思昏昏，人事纷纷；眼底卿卿，心上人人。","chinese-poetry",""
"尾声・来明跪膝儿在床前问，将那厮谎舌头裙刀儿碎刎。先将他抛闪去的","元","王晔","罪名儿一件件招，后把受用过凄凉一星星证了本。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・赚煞","元","贾仲明","秀才每难托志诚心，好吃开荒剑，一条担两下里脱尖。有多少胡讲歪谈信口口店，乔文物拘耻拘廉。我看你瘦恹恹眼札眉苫，多敢是家菜不甜野菜甜。你也消不得俺娇滴滴桃腮杏脸，香馥馥玉温花艳，则好去破窑中风雪断齑盐。(下)。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・小桃红","元","贾仲明","你九经三史煞曾谙，习典故观《通鉴》。课赋吟涛有风范，更非凡，临帖写字知个浓淡。把今古博览，将前人比勘，那一事不详参？(云)先生九经皆通，无书不读，岂不晓三纲五常之理？圣人言：""男子三十而娶。""又云：""不孝有三，无后为大。""何不求一门亲事，老身当为月老，聘结良姻。先生尊意如何？(张世英云)嬷嬷言之甚善。但小生在此处馆，惟知守严父之训，读圣人之书，岂有求亲之念哉？(嬷嬷唱)。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・收尾","元","贾仲明","请学士忍耐权时暂，何必恁高声怒喊。自待教兄嫂逼临了他，着主人公葬送了俺。(下)(张世英云)谁想有此事，小生必当退步。恐萧公知此，难以分辩。只除如此，且往西兴朋友家住数日。在此壁间留诗一首，使萧公知之，好往西兴来接我也。(做写科)(诗云)感公清盼寄余生，三载交游两月情。别去难言心下事，月明酒醒在西兴。琴书衣衾，我皆不动，只是单身去咱。(下)(萧公让上，云)今日无甚事，书房中望云杰闲话片时。(做到科，云)怎生不见云杰？必是望朋友去了。(做见壁诗科，惊云)此诗必有缘故，莫非俺家孩儿每侍奉不周，故使如此？琴剑铺陈，皆不曾动。他往西兴去，准在朋友家停住，可也容易，我修一简帖，遣一仆到西兴去请他。若不如此，云杰平日与人寡合，怎肯自回？(做写书科，云)书已写就了也，便令人早接去。(诗云)与云杰交情非薄，详诗意有何不乐？遣使者直至西兴，请回来便知下落。(下)。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・落梅风","元","贾仲明","离魂魄，似失心，思昏沉闷围愁浸。白日里忘餐夜废寝，自寻思不知因甚。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・折桂令","元","贾仲明","至如今茶不茶饭不饭心内阴阴，有时节透顶炎炎，有时节彻骨森森，头眩旋旋，眼昏暗暗，身倦沉沉。一会家发增寒脾神凛凛，一会家添潮热冷汗淋淋。病来时难灸难针，心疼时难忍难禁，人问时难诉难分，茶饭上不想不寻。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・庆宣和","元","贾仲明","信步谩将花径临，掩映着柳影花阴。害的我瘦骨岩岩死临侵，端的是为您，为您。(张世英推旦科，云)您休推睡里梦里。(下，正旦惊醒科，唱)。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・殿前欢","元","贾仲明","这生好不知音，虚度了春宵一刻价千金，空闲了琐窗朱户鸳鸯枕，翡翠罗衾。早则么韩吏部李翰林，一任教他恁。谁想你睡梦里也将人冷侵，待古里掂折了玉簪，摔碎了瑶琴。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・雁儿落","元","贾仲明","把西兴路黄犬寻，南浦道青驾任。信手的联成肠断词，抵多少织就回文锦。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・得胜令","元","贾仲明","早难道诗对会家吟，他全没些惜花心。点勾般圈红问，描朱似刷画儿临。表数句佳音，字字胭脂渗，书两字泥金，行行血泪浸。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・水仙子","元","贾仲明","酒斟着鹦鹉杯，光映着玛瑙盘。茶烹着丹凤髓，香浮着碧玉碗。开银屏金孔雀绿嫩红娇，隐锦褥绣芙蓉枝繁叶乱。嵌玲珑香球挂金缕，团梅红罗鲛绡帐舞凤飞鸾。是、是、是，东邻女曾窥宋玉垣，喜、喜、喜，果相逢翡翠银花幔，早、早、早，同心带扣双挽结交欢。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・古寨儿令","元","贾仲明","我这里偷看，不由人心欢，没褒弹，忒丰韵，表正形端。趁着这风和月圆春夜暖，逢天喜值红鸾，配宿缘成仙伴。","chinese-poetry",""
"萧淑兰情寄菩萨蛮・尾声","元","贾仲明","锦片前程今美满，舞菱花一对青鸾，早不入凤台闲玉管。","chinese-poetry",""
"中吕・红绣鞋竹衫儿","元","乔吉","并刀剪龙须为寸，玉丝穿龟背成文，襟袖清凉不沾尘。汗香晴带雨，肩瘦冷搜云，是玲珑剔透人。浃背全无暑汗，曲肱时印新瘢，衬荷花落魄壮怀宽。挹风香双袖细，披野色一襟团，满身儿窥豹管。书所见脸儿嫩难藏酒晕，扇儿薄不隔歌尘，佯整金钗暗窥人。凉风醒醉眼，明月破诗魂，料今宵怎睡得稳。泊皋亭山下石骨瘦金珠窟嵌，树身驰璎珞褴衤参，秋影秋声绕蓬龛。青山黄鹤楼，白水黑龙潭，野猿啼碎胆。","chinese-poetry",""
"商调・梧叶儿出金陵","元","乔吉","尘暗埋金地，云寒树玉宫，归去也老仙翁。东北朝宗水，西南解愠风，船急似飞龙，到铁瓮城边喜落篷。","chinese-poetry",""
"越调・天净沙即事","元","乔吉","笔尖扫尽痴云，歌声唤醒芳春，花担安排酒樽。海棠风信，明朝陌上吹尘。一从鞍马西东，几番衾枕朦胧，薄幸虽来梦中。争如无梦，那时真个相逢。隔窗谁爱听琴？倚帘人是知音，一句话当时至今。今番推甚，酬劳凤枕鸳衾。莺莺燕燕春春，花花柳柳真真，事事风风韵韵。娇娇嫩嫩，停停当当人人。","chinese-poetry",""
"双调・殿前欢里西瑛号懒云窝自叙有作奉和","元","乔吉","懒云窝，石床苔翠暖相和。不施霖雨为良佐，遁迹岩阿。林泉梦引台，风月诗分破，富贵沾讠宛。歌残楚些，闲损巫娥。懒云窝，云边日月尽如梭。槐根梦觉兴亡破，依旧南柯。休听宁戚歌，学会陈抟卧，不管伯夷饿。无何浩饮，浩饮无何。懒云窝，静看松影挂长萝。半间僧舍平分破，尘虑消磨。听不厌隐士歌，梦不喜高轩过，聘不起东山卧。疏慵在我，奔竞从他。懒云窝，懒云窝里避风波。无荣无辱无灾祸，尽我婆娑。闲讴乐道歌，打会清闲坐，放浪形骸卧。人多笑我，我笑人多。懒云窝，云窝客至欲如何？懒云窝里和云卧，打会磨跎。想人生待怎么，贵比我争些大，富比我争些个。呵呵笑我，我笑呵呵。懒神仙，懒窝中打坐几多年。梦魂不到青云殿，酒兴诗颠。轻便如宰相权，冷淡如名贤传，自在如彭泽县。苍天负我，我负苍天。登凤凰台凤凰台，金龙玉虎帝王宅，猿鹤只欠山人债，千古兴怀。梧桐枯凤不来，风雷死龙何在？林泉老猿休怪。锁魂楚甸，洗恨秦淮。登江山第一楼拍阑干，雾花吹鬓海风寒。浩歌惊得浮云散，细数青山。指蓬莱一望间，纱巾岸。鹤背骑来惯，举头长啸，直上天坛。","chinese-poetry",""
"双调・卖花声悟世","元","乔吉","肝肠百炼炉间铁，富贵三更枕上蝶，功名两字酒中蛇。尖风薄雪，残杯冷炙，掩清灯竹篱茅舍。太平吴氏楼会集桃花扇底窥春笑，杨柳帘前按舞娇，海棠梦里醉魂销。香团娇小，歌头水调，断肠也五陵年少。香云帘幕风流燕，花月楼台富贵仙，新调骏马紫藤鞭。能歌小妾，轻罗团扇，醉归来牡丹亭院。香茶细研片脑梅花粉，新剥珍珠豆蔻仁，依方修合凤团春。醉魂清爽，舌尖香嫩，这孩儿那些风韵。","chinese-poetry",""
"赚煞・我是个锻炼成的铁连环，不比您捻合就的泥圈套。挣么快的锋芒怎","元","乔吉","敢犯着，小厮扑如何敢和我换交？伏唇枪舌剑吹毛，不是我骋粗豪。强霸着月夜花朝，围你在垓心里怎地逃？若不纳降旗受缚，肯舒心伏弱，敢教点钢锹劈碎纸糊锹。睡鞋儿双凤衔花宫样弯，窄玉圈金三寸悭。绿窗静翠帘闲，似锦鸳日晚，并宿向雕阑。","chinese-poetry",""
"南吕・一枝花合筝","元","乔吉","酒酣春色浓，帘卷花阴静。佳人娇和曲，豪客醉弹筝。心与手调停，敛袂待弦初定，雁行斜江月影。挡银甲指拨轻清，按金缕歌喉数声。","chinese-poetry",""
"尾・煞强如泣琵琶泪湿青衫上冷，仿佛似鹦鹉声讹锦罩内听，洗得平生耳","元","乔吉","根净。风流这生，乞戏可憎，我便有陶学士的鼻凹也下不得饼。私情云髻金雀翘，山隐青鸾鉴，藕丝轻织粉，湘水细揉蓝。性子儿岩嵌，小可底难摇撼，起初儿着莫咱，假撇清面北眉南，实怕亻替红愁绿惨。","chinese-poetry",""
"尾・从今将凤凰巢鸳鸯殿遮笼教暗，将金缝锁玉连环对勘的严，锦片也似","元","乔吉","前程做的来不愚滥。非是咱不甘，不是你不堪，只被这受惊怕的恩情都吓破我胆。杂情粉云香脸试搽，翠烟腻眉学画，红酥润冰笋手，乌金渍玉粳牙，鬓拢宫鸦。改样儿新鞋袜，挑粉垢修指甲。收拾得所事儿温柔，妆点得诸余里颗恰。","chinese-poetry",""
"骂玉郎・但些儿头疼眼热我早心惊呀，着疼热只除咱，寻方里药占龟卦。","元","乔吉","直到吃得粥食，离了卧榻，恰撇得心儿下。","chinese-poetry",""
"感皇恩・看承似美玉无瑕，谁敢帮野草闲花。曹大家卖杏虎，裴小蛮学撒","元","乔吉","撇，温太真索妆虾。丽春园扎撒，鸣珂巷南衙，现而今如嚼蜡，似咬瓦，若抟沙。","chinese-poetry",""
"采茶歌・喜时节脸烘霞，笑时节眼生花，一霎时一天风雪冷鼻凹。本待做","元","乔吉","曲吕木头车儿随性打，原来是滑出律水晶球子怎生拿。","chinese-poetry",""
"一枝花・忙拈鹊画弓，急取雕翎箭，端直了燕尾钅比，搭上虎筋弦，秋月","元","乔吉","弓圆，箭发如飞电，觑高低无侧偏，正中宾鸿，落在蒹葭不见。","chinese-poetry",""
"得胜令・我是个为客秀才家，你是个未嫁女娇娃，不是将海鹤儿相埋怨，","元","乔吉","休把这纸鹞儿厮调发。若是真么，回与我句实成的话。天那，送了人呵不是耍。","chinese-poetry",""
"沉醉东风・风铃响猛猜做佩环，柳烟颦只疑是眉攒。想犀梳似新月牙，忆","元","乔吉","宫额似芙蓉瓣，见桃花呵似见他容颜，觑得越女吴姬匹似闲，厌听那银筝象板。","chinese-poetry",""
"包待制智赚灰栏记・赚煞","元","李行甫","且休问你真实，休问咱虚谎，现放着剃胎头收生的老娘，则问他谁是亲娘，谁是继养？(搽旦云)我是孩儿的亲亲的亲娘，这孩儿是我的的亲亲的亲儿，是娘的心肝，娘的肚子，娘的脚后跟，那一个不知道的！(正旦唱)怎瞒得过看生见长的街坊。(搽旦云)你合毒药，谋死员外，也是我脏埋你的？(正旦云)这毒药呵，(唱)你平日里预收藏，暗暗的倾下羹汤。(搽旦云)明明是你下这毒药在汤儿里，怎赖得我？怕你不去偿命！(正旦唱)这的是谁药死亲夫呵要将性命偿。你畅好是不良，送的人来冤枉。则普天厂大浑家那里有你这片歹心肠！(下)。","chinese-poetry",""
"包待制智赚灰栏记・梧叶儿","元","李行甫","厅阶下，膝跪着，听贱妾说根苗。(赵令史云)你说，你说。(正旦唱)狼虎般排着祗从，神鬼般设着六曹。(赵令史云)你药杀亲夫，这是十恶大罪哩。(正旦唱)若妾身犯下分毫，相公也，我情愿吃那杀丈夫的绷扒吊拷。","chinese-poetry",""
"包待制智赚灰栏记・山坡羊","元","李行甫","念妾身求食卖笑，本也是旧家风调。则为俺穷滴滴子母每无依靠，挨今宵，到明朝。谢的个马均卿一见投他好，下钱财将妾身娶做小。他莺燕交，咱成就了。","chinese-poetry",""
